代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600502	安徽水利	-0.82	-6.75	11.33	-0.82	11.33	11.34	449703	-0.08	          8.96	12.14	12.14	11.08	12.15	    23.13	517944736	      50193.00	安徽	         56.87亿	20030415	
600512	腾达建设	-0.19	-4.66	3.89	-0.19	3.88	3.89	304605	0.00	          4.13	4.07	4.07	3.79	4.08	    77.48	119824336	      73694.06	浙江	         28.67亿	20021226	
600528	中铁二局	-0.34	-4.27	7.63	-0.34	7.63	7.64	564111	-0.26	          3.87	7.96	7.96	7.48	7.97	    28.01	434181536	     145920.00	四川	        111.34亿	20010528	
600545	新疆城建	-0.52	-5.08	9.72	-0.52	9.72	9.73	446400	-0.10	          6.61	10.21	10.22	9.58	10.24	    85.03	439874944	      67578.57	新疆	         65.69亿	20031203	
600820	隧道股份	-0.29	-4.11	6.76	-0.29	6.76	6.77	1278465	0.00	          6.32	7.05	7.10	6.53	7.05	    15.43	872911232	     202265.78	上海	        136.73亿	19940128	
600853	龙建股份	-0.25	-5.54	4.26	-0.25	4.26	4.27	189984	0.47	          3.54	4.51	4.54	4.20	4.51	   127.01	82245944	      53680.76	黑龙江	         22.87亿	19940404	
600970	中材国际	-0.57	-5.40	9.99	-0.57	10.00	10.01	546524	0.20	          5.00	10.57	10.65	9.90	10.56	    16.59	556464576	     109329.72	江苏	        109.22亿	20050412	
600986	科达股份	0.00	0.00	7.05	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	7.05	    36.88	0	      33526.96	山东	         23.64亿	20040426	
601117	中国化学	-0.28	-3.70	7.28	-0.28	7.28	7.29	1877055	-0.27	          3.81	7.67	7.74	7.13	7.56	    10.47	1394826496	     493300.00	北京	        359.12亿	20100107	
601186	中国铁建	-0.27	-2.94	8.91	-0.27	8.91	8.92	2668225	0.00	          2.60	9.15	9.15	8.50	9.18	    11.00	2366524928	    1026124.56	北京	        914.28亿	20080310	
601390	中国中铁	-0.18	-3.54	4.91	-0.18	4.92	4.93	4007706	0.00	          2.34	5.09	5.09	4.70	5.09	    11.09	1978984448	    1709251.00	北京	        839.24亿	20071203	
601618	中国中冶	-0.11	-3.54	3.00	-0.11	2.99	3.00	3448929	0.00	          2.12	3.11	3.12	2.89	3.11	    17.25	1040523136	    1623900.00	北京	        487.17亿	20090921	
601668	中国建筑	-0.13	-2.77	4.57	-0.13	4.57	4.58	9561445	0.00	          3.20	4.76	4.78	4.46	4.70	     6.08	4413396480	    2985322.00	北京	       1364.29亿	20090729	
601669	中国电建	0.01	0.23	4.45	0.01	4.44	4.45	3559148	0.22	         10.79	4.49	4.67	4.32	4.44	     9.63	1597577728	     330000.00	北京	        146.85亿	20111018	
601789	宁波建工	-0.33	-3.51	9.07	-0.33	9.05	9.06	194399	0.00	          4.44	9.40	9.40	8.95	9.40	    24.18	177179152	      43807.98	浙江	         39.73亿	20110816	
601800	中国交建	-0.27	-3.66	7.10	-0.27	7.10	7.11	1621131	-0.14	         12.01	7.43	7.43	6.96	7.37	     8.82	1159122304	     134973.55	北京	         95.83亿	20120309	
603018	设计股份	-3.76	-5.15	69.24	-3.76	69.22	69.25	34527	-0.17	         13.28	72.50	72.50	69.18	73.00	    51.78	243564416	       2600.00	江苏	         18.00亿	20141013	
数据来源:通达信
