代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
300389	艾比森	-3.72	-4.26	83.53	-3.72	83.52	83.53	13698	-0.02	          8.85	86.50	87.00	83.25	87.25	    44.84	116022416	       1547.00	深圳	         12.92亿	20140801	
002506	*ST超日	--  	--  	0.00	--  	--  	--  	0	--  	          0.00	--  	--  	--  	--  	--  	--  	      60706.08	上海	          0.00亿	20101118	
600151	航天机电	0.73	7.18	10.90	0.73	10.90	10.91	1418354	0.09	         11.77	10.26	10.98	9.75	10.17	   282.28	1499892864	     120469.53	上海	        131.31亿	19980605	
600171	上海贝岭	-0.56	-4.97	10.70	-0.56	10.69	10.70	307066	-0.18	          4.56	11.25	11.28	10.40	11.26	   168.58	331683840	      67380.77	上海	         72.10亿	19980924	
600206	有研新材	-0.35	-2.58	13.19	-0.35	13.18	13.19	211058	-0.37	          4.85	13.76	13.95	12.92	13.54	--  	283176576	      43500.00	北京	         57.38亿	19990319	
600360	华微电子	-0.24	-4.24	5.42	-0.24	5.42	5.43	234391	0.18	          3.18	5.66	5.66	5.30	5.66	   111.87	128198920	      73808.00	吉林	         40.00亿	20010316	
600401	海润光伏	-0.25	-2.94	8.26	-0.25	8.25	8.26	184072	0.00	          5.19	8.51	8.54	8.17	8.51	--  	152926976	      35478.37	江苏	         29.31亿	20030924	
600460	士兰微	-0.26	-3.96	6.30	-0.26	6.30	6.31	298499	-0.15	          2.39	6.55	6.58	6.22	6.56	    46.81	189923568	     124716.79	浙江	         78.57亿	20030311	
600537	亿晶光电	-1.73	-9.12	17.24	-1.73	17.21	17.22	305308	0.00	          6.28	17.84	18.38	17.11	18.97	    40.47	537477696	      48587.12	浙江	         83.76亿	20030123	
600584	长电科技	0.00	0.00	11.13	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	11.13	    64.77	0	      85313.35	江苏	         94.95亿	20030603	
600667	太极实业	-0.25	-4.84	4.92	-0.25	4.92	4.93	418640	0.00	          3.51	5.17	5.17	4.79	5.17	   777.12	208584560	     119127.42	江苏	         58.61亿	19930728	
600703	三安光电	-0.45	-3.09	14.13	-0.45	14.11	14.12	449256	0.07	          2.07	14.60	14.67	13.88	14.58	    24.16	639904320	     216602.06	湖北	        306.06亿	19960528	
600817	ST宏盛	-0.70	-4.97	13.38	-0.70	--  	13.38	48882	0.00	          3.30	14.08	14.17	13.38	14.08	  5427.67	66379628	      14791.49	上海	         19.79亿	19940128	
601012	隆基股份	-0.78	-4.50	16.56	-0.78	16.56	16.57	178621	0.00	          5.74	17.37	17.52	16.42	17.34	    35.45	301513216	      31102.74	陕西	         51.51亿	20120411	
601908	京运通	-0.91	-7.04	12.02	-0.91	12.02	12.04	238482	0.83	          8.38	12.80	12.80	11.82	12.93	    61.33	291744384	      28451.52	北京	         34.20亿	20110908	
603005	晶方科技	-1.85	-3.83	46.48	-1.85	46.35	46.46	35120	-0.02	          6.20	48.35	48.42	46.00	48.33	    58.29	163579280	       5667.41	江苏	         26.34亿	20140210	
数据来源:通达信
