代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
002188	新 嘉 联	-0.36	-2.80	12.52	-0.36	12.51	12.52	78490	0.07	          5.50	12.88	12.88	12.40	12.88	--  	98394952	      14274.61	浙江	         17.87亿	20071122	
002189	利达光电	-1.07	-4.04	25.39	-1.07	25.39	25.40	93836	0.03	          4.72	26.35	26.46	24.30	26.46	   408.11	236842656	      19880.02	河南	         50.48亿	20071203	
002199	东晶电子	-0.11	-0.93	11.75	-0.11	11.74	11.75	83089	0.17	          5.89	11.85	11.85	11.42	11.86	--  	96694632	      14115.12	浙江	         16.59亿	20071221	
002222	福晶科技	-0.41	-3.29	12.05	-0.41	12.05	12.06	85517	0.00	          3.10	12.47	12.48	11.86	12.46	    71.17	103733888	      27611.57	福建	         33.27亿	20080319	
002241	歌尔声学	-0.67	-2.41	27.10	-0.67	27.08	27.10	221335	-0.11	          1.83	27.86	27.91	26.62	27.77	    28.92	601113472	     120950.00	山东	        327.77亿	20080522	
002273	水晶光电	-0.66	-3.27	19.54	-0.66	19.54	19.55	109975	-0.05	          3.23	20.30	20.30	19.31	20.20	    43.92	216446656	      34043.82	浙江	         66.52亿	20080919	
002288	超华科技	-0.51	-4.54	10.72	-0.51	10.71	10.72	152720	0.00	          5.18	11.23	11.24	10.60	11.23	    90.23	165298464	      29468.78	广东	         31.59亿	20090903	
002289	宇顺电子	-0.73	-3.50	20.15	-0.73	20.15	20.17	55938	-0.14	          5.83	20.88	20.88	19.91	20.88	   214.40	113640992	       9588.87	深圳	         19.32亿	20090903	
002388	新亚制程	-0.69	-3.79	17.51	-0.69	17.46	17.51	67424	1.03	          3.61	18.13	18.13	17.00	18.20	   249.77	117496168	      18663.75	深圳	         32.68亿	20100413	
002389	南洋科技	-0.69	-6.15	10.53	-0.69	10.53	10.54	183760	0.00	          6.04	11.22	11.22	10.40	11.22	   126.52	197610640	      30399.46	浙江	         32.01亿	20100413	
002402	和而泰	-1.22	-5.78	19.87	-1.22	19.87	19.88	49223	-0.10	          4.07	21.20	21.20	19.80	21.09	    65.76	99910080	      12096.00	深圳	         24.03亿	20100511	
002426	胜利精密	--  	--  	11.26	--  	--  	--  	0	--  	          0.00	--  	--  	--  	11.26	    68.41	0	      35306.58	江苏	         39.76亿	20100608	
002436	兴森科技	0.87	3.07	29.25	0.87	29.25	29.26	54858	-0.03	          3.58	28.37	29.66	27.33	28.38	    47.55	157205840	      15335.95	深圳	         44.86亿	20100618	
002456	欧菲光	-1.01	-4.40	21.93	-1.01	21.93	21.94	297043	0.04	          4.12	22.94	22.94	21.62	22.94	    32.34	659716544	      72070.56	深圳	        158.05亿	20100803	
002463	沪电股份	-0.30	-5.00	5.70	-0.30	5.69	5.70	335262	-0.17	          2.00	5.99	5.99	5.65	6.00	--  	193492320	     167298.05	江苏	         95.36亿	20100818	
002475	立讯精密	-1.06	-3.39	30.19	-1.06	30.19	30.20	65487	-0.16	          0.85	31.00	31.45	30.00	31.25	    43.75	200570256	      76645.79	深圳	        231.39亿	20100915	
002484	江海股份	-0.58	-3.42	16.37	-0.58	16.37	16.38	61044	-0.12	          2.00	16.95	16.95	16.17	16.95	    34.19	100709720	      30458.36	江苏	         49.86亿	20100929	
002512	达华智能	--  	--  	20.39	--  	--  	--  	0	--  	          0.00	--  	--  	--  	20.39	   130.51	0	      16139.16	广东	         32.91亿	20101203	
002579	中京电子	--  	--  	19.03	--  	--  	--  	0	--  	          0.00	--  	--  	--  	19.03	   397.69	0	      23364.00	广东	         44.46亿	20110506	
002587	奥拓电子	-1.10	-6.49	15.85	-1.10	15.84	15.85	79299	0.00	          5.67	16.61	16.84	15.61	16.95	    55.70	127335544	      13989.58	深圳	         22.17亿	20110610	
002600	江粉磁材	--  	--  	12.80	--  	--  	--  	0	--  	          0.00	--  	--  	--  	12.80	--  	0	      19421.83	广东	         24.86亿	20110715	
002618	丹邦科技	-1.61	-4.82	31.80	-1.61	31.80	31.81	35822	0.22	          1.96	33.40	33.40	31.39	33.41	    76.78	114880120	      18264.00	深圳	         58.08亿	20110920	
002636	金安国纪	-0.74	-5.06	13.88	-0.74	13.87	13.88	75832	-0.07	          8.00	14.48	14.49	13.50	14.62	    69.22	105958792	       9476.57	上海	         13.15亿	20111125	
002655	共达电声	-0.43	-4.17	9.89	-0.43	9.88	9.89	106030	0.00	          5.31	10.27	10.28	9.76	10.32	   179.22	105805616	      19962.00	山东	         19.74亿	20120217	
