代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600177	雅戈尔	0.52	4.69	11.60	0.52	11.59	11.60	1690045	0.25	          7.59	11.35	12.15	10.88	11.08	     9.88	1943168896	     222661.17	浙江	        258.29亿	19981119	
600233	大杨创世	-0.66	-4.94	12.69	-0.66	12.67	12.70	43997	0.31	          2.67	13.35	13.36	12.51	13.35	    41.07	56616088	      16500.00	辽宁	         20.94亿	20000608	
600272	开开实业	-0.57	-4.06	13.47	-0.57	13.47	13.48	52289	-0.14	          3.27	14.03	14.03	13.28	14.04	    56.11	70862544	      16000.00	上海	         21.55亿	20010228	
600295	鄂尔多斯	-0.43	-4.68	8.75	-0.43	8.75	8.76	134643	0.00	          2.20	9.20	9.23	8.60	9.18	    25.57	119685376	      61200.00	内蒙	         53.55亿	20010426	
600398	海澜之家	-0.19	-1.75	10.69	-0.19	10.69	10.70	115940	0.18	          1.79	10.87	10.87	10.43	10.88	    22.33	122675688	      64660.41	江苏	         69.12亿	20001228	
600400	红豆股份	-0.22	-3.57	5.94	-0.22	5.93	5.94	149543	0.00	          2.67	6.15	6.15	5.85	6.16	   107.74	89300176	      56039.96	江苏	         33.29亿	20010108	
600439	瑞贝卡	-0.20	-3.93	4.89	-0.20	4.89	4.90	392420	-0.20	          4.16	5.09	5.10	4.86	5.09	    26.62	194270016	      94332.11	河南	         46.13亿	20030710	
600612	老凤祥	-0.35	-1.02	34.05	-0.35	34.01	34.05	31677	-0.08	          1.00	34.42	35.60	33.61	34.40	    18.42	108785024	      31710.96	上海	        107.98亿	19920814	
600884	杉杉股份	-0.66	-3.52	18.11	-0.66	18.10	18.11	226184	0.05	          5.51	18.77	18.80	17.50	18.77	    36.96	411155872	      41085.82	浙江	         74.41亿	19960130	
601566	九牧王	-0.36	-2.62	13.36	-0.36	13.35	13.36	101724	0.07	          1.77	13.77	14.15	13.17	13.72	    18.78	138500672	      57463.71	福建	         76.77亿	20110530	
601718	际华集团	0.39	7.66	5.48	0.39	5.48	5.49	2382457	1.48	          6.18	5.16	5.50	4.81	5.09	    23.04	1245118848	     385700.00	北京	        211.36亿	20100816	
603001	奥康国际	-0.98	-5.58	16.57	-0.98	16.51	16.60	74626	0.42	          6.38	17.64	17.64	16.38	17.55	    26.86	125447584	      11694.90	浙江	         19.38亿	20120426	
603518	维格娜丝	3.17	10.00	34.88	3.17	34.88	--  	395	0.00	          0.11	34.88	34.88	34.88	31.71	    43.64	1377760	       3699.50	江苏	         12.90亿	20141203	
603555	贵人鸟	-0.50	-3.59	13.42	-0.50	13.42	13.44	76703	0.07	          8.62	13.85	13.85	13.17	13.92	    32.27	103727096	       8900.00	福建	         11.94亿	20140124	
数据来源:通达信
