代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600642	申能股份	-0.12	-2.11	5.58	-0.12	5.59	5.60	1147401	-0.17	          2.52	5.75	5.85	5.45	5.70	    13.39	649478592	     455203.84	上海	        254.00亿	19930416	
600674	川投能源	-0.24	-1.31	18.03	-0.24	18.00	18.08	375750	0.22	          1.71	18.30	18.88	17.61	18.27	    10.34	685436352	     220107.03	四川	        396.85亿	19930924	
600726	华电能源	-0.18	-4.05	4.26	-0.18	4.25	4.26	262848	0.23	          3.65	4.44	4.47	4.14	4.44	    32.91	113063936	      72058.04	黑龙江	         30.70亿	19960701	
600744	华银电力	-0.26	-5.63	4.36	-0.26	4.36	4.37	287820	-0.68	          6.07	4.62	4.65	4.29	4.62	--  	128387944	      47438.44	湖南	         20.68亿	19960905	
600769	祥龙电业	-0.39	-4.18	8.94	-0.39	8.94	8.95	101237	-0.33	          2.70	9.32	9.32	8.78	9.33	  3318.23	90908984	      37497.71	湖北	         33.52亿	19961101	
600780	通宝能源	0.13	2.01	6.61	0.13	6.61	6.62	391773	0.00	          3.42	6.60	6.98	6.24	6.48	    13.39	260093440	     114650.25	山西	         75.78亿	19961205	
600795	国电电力	-0.05	-1.55	3.18	-0.05	3.18	3.19	6113408	0.00	          3.97	3.25	3.38	3.07	3.23	     8.03	1968371584	    1539514.88	辽宁	        489.57亿	19970318	
600863	内蒙华电	-0.13	-3.69	3.39	-0.13	3.38	3.39	1918967	0.00	          7.27	3.54	3.59	3.30	3.52	    11.31	661822016	     263910.44	内蒙	         89.47亿	19940520	
600864	哈投股份	0.00	0.00	12.00	0.00	12.00	12.01	540821	-0.24	          9.90	12.10	12.58	11.49	12.00	   150.98	651329280	      54637.82	黑龙江	         65.57亿	19940809	
601991	大唐发电	-0.13	-2.62	4.84	-0.13	4.83	4.84	749233	-0.61	          0.75	5.00	5.09	4.70	4.97	    13.19	369861792	     999436.00	北京	        483.73亿	20061220	
数据来源:通达信
