代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
002555	顺荣股份	4.24	10.01	46.59	4.24	46.59	--  	109774	0.00	         18.64	46.59	46.59	44.49	42.35	  1435.36	507541088	       5890.00	安徽	         27.44亿	20110302	
002590	万安科技	0.36	2.38	15.50	0.36	15.49	15.50	59039	0.12	          3.29	15.24	15.51	13.90	15.14	    49.21	87848472	      17945.35	浙江	         27.82亿	20110610	
002593	日上集团	-0.05	-0.34	14.69	-0.05	14.68	14.69	78166	-0.06	          5.99	14.80	14.84	14.25	14.74	    73.49	114524232	      13042.04	福建	         19.16亿	20110628	
002602	世纪华通	--  	--  	26.58	--  	--  	--  	0	--  	          0.00	--  	--  	--  	26.58	   111.44	0	      12600.00	浙江	         33.49亿	20110728	
002625	龙生股份	-0.55	-3.61	14.69	-0.55	14.68	14.69	39263	-0.06	          4.03	15.24	15.60	14.67	15.24	    66.90	58771140	       9734.16	浙江	         14.30亿	20111103	
002662	京威股份	-0.85	-5.80	13.80	-0.85	13.80	13.81	76085	0.00	          5.07	14.64	14.64	13.45	14.65	    28.64	106136952	      14998.71	北京	         20.70亿	20120309	
002703	浙江世宝	-1.05	-3.88	26.03	-1.05	26.03	26.06	12713	0.03	          8.48	27.08	27.21	25.90	27.08	   147.03	33307282	       1500.00	浙江	          3.90亿	20121102	
002708	光洋股份	--  	--  	19.00	--  	--  	--  	0	--  	          0.00	--  	--  	--  	19.00	    57.62	0	       4648.00	江苏	          8.83亿	20140121	
002715	登云股份	-1.52	-4.97	29.06	-1.52	29.06	29.07	17766	-0.03	          7.72	30.55	30.55	28.90	30.58	   131.66	52482808	       2300.00	广东	          6.68亿	20140219	
002725	跃岭股份	-2.94	-7.07	38.62	-2.94	38.62	38.63	33661	-0.10	         13.46	41.02	41.20	37.80	41.56	    37.10	132501568	       2500.00	浙江	          9.65亿	20140129	
300176	鸿特精密	-0.89	-4.84	17.51	-0.89	17.51	17.52	15665	0.00	          1.46	18.44	18.44	17.40	18.40	   116.27	27795664	      10728.00	广东	         18.78亿	20110215	
300258	精锻科技	-0.42	-2.04	20.13	-0.42	20.13	20.14	21270	0.14	          1.28	20.40	20.41	19.88	20.55	    30.00	42765696	      16592.81	江苏	         33.40亿	20110826	
300304	云意电气	-0.72	-4.14	16.69	-0.72	16.68	16.69	45648	0.05	          7.13	17.35	17.44	16.40	17.41	    41.17	76949272	       6400.00	江苏	         10.68亿	20120321	
300375	鹏翎股份	-3.17	-6.33	46.93	-3.17	46.93	46.98	22676	-0.23	         10.21	49.84	49.84	46.68	50.10	    32.85	108132024	       2220.00	天津	         10.42亿	20140127	
600081	东风科技	-0.90	-5.42	15.72	-0.90	15.70	15.71	61954	0.00	          1.98	16.56	16.56	15.00	16.62	    23.76	98111888	      31356.00	上海	         49.29亿	19970703	
600093	禾嘉股份	-0.13	-1.18	10.87	-0.13	10.79	10.80	166616	1.02	          5.17	10.92	10.99	10.00	11.00	    77.61	177520224	      32244.75	四川	         35.05亿	19970626	
600148	长春一东	1.73	7.96	23.46	1.73	23.47	23.48	208178	-0.17	         14.71	22.00	23.86	20.10	21.73	    89.78	465492480	      14151.63	吉林	         33.20亿	19980520	
600182	S佳通	-0.17	-0.95	17.77	-0.17	17.76	17.77	68042	-0.11	          4.00	17.91	18.05	17.44	17.94	    28.81	120146672	      17000.00	黑龙江	         30.21亿	19990507	
600335	国机汽车	-0.94	-4.42	20.33	-0.94	20.32	20.33	83045	-0.58	          1.48	20.91	21.13	19.30	21.27	    15.30	168757472	      56000.46	天津	        113.85亿	20010305	
600469	风神股份	-0.52	-3.81	13.14	-0.52	13.14	13.15	98593	-0.30	          2.63	13.69	13.69	12.90	13.66	    12.06	130567264	      37494.21	河南	         49.27亿	20031021	
600480	凌云股份	1.51	10.03	16.56	1.51	16.56	--  	423911	0.00	         11.72	15.12	16.56	14.20	15.05	    39.00	659253056	      36171.48	河北	         59.90亿	20030815	
600501	航天晨光	1.42	9.97	15.66	1.42	15.66	--  	394886	0.00	         10.14	14.40	15.66	13.76	14.24	    97.51	597684608	      38928.35	江苏	         60.96亿	20010615	
600523	贵航股份	1.29	7.47	18.55	1.29	18.52	18.53	207329	-0.05	          7.18	17.50	18.79	16.60	17.26	    54.57	374121792	      28860.33	贵州	         53.54亿	20011227	
600623	双钱股份	0.00	0.00	14.52	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	14.52	    44.11	0	      64636.76	上海	         93.85亿	19921204	
600660	福耀玻璃	-0.49	-4.03	11.67	-0.49	11.67	11.68	472449	-0.08	          2.36	12.17	12.26	11.58	12.16	    11.12	557707456	     200298.64	福建	        233.75亿	19930610	
600676	交运股份	-0.48	-5.48	8.28	-0.48	8.28	8.29	212246	0.00	          2.71	8.76	8.77	8.18	8.76	    22.45	178839472	      78214.10	上海	         64.76亿	19930928	
