代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
300091	金通灵	1.21	4.23	29.80	1.21	29.78	29.80	23690	0.33	          1.87	28.90	30.98	26.65	28.59	   518.73	69931848	      12639.70	江苏	         37.67亿	20100625	
300095	华伍股份	-0.78	-6.65	10.95	-0.78	10.95	10.96	71306	0.00	          4.69	11.73	11.78	10.70	11.73	    52.65	79134576	      15214.37	江西	         16.66亿	20100728	
300151	昌红科技	-0.78	-4.68	15.90	-0.78	15.90	15.93	23254	0.00	          2.19	16.56	16.58	15.40	16.68	    56.35	37184684	      10632.58	深圳	         16.91亿	20101222	
300257	开山股份	-1.22	-3.19	36.98	-1.22	36.98	36.99	31050	-0.05	          0.76	37.79	38.12	35.60	38.20	    42.10	114862032	      40607.62	浙江	        150.17亿	20110819	
300260	新莱应材	-1.35	-6.42	19.68	-1.35	19.68	19.70	42185	0.05	          8.93	21.02	22.00	19.01	21.03	   193.14	83726832	       4724.25	江苏	          9.30亿	20110906	
300266	兴源过滤	--  	--  	48.58	--  	--  	--  	0	--  	          0.00	--  	--  	--  	48.58	   154.37	0	       5180.95	浙江	         25.17亿	20110927	
300391	康跃科技	-3.17	-6.79	43.53	-3.17	43.52	43.53	19964	-0.29	         11.98	46.23	46.23	42.50	46.70	   106.98	88049048	       1667.00	山东	          7.26亿	20140801	
600114	东睦股份	-0.66	-4.27	14.79	-0.66	14.78	14.79	40200	0.00	          2.42	15.45	15.45	14.69	15.45	    42.26	59995684	      16601.69	浙江	         24.55亿	20040511	
600149	廊坊发展	0.41	2.59	16.26	0.41	16.25	16.26	427337	0.49	         11.24	15.73	16.65	14.61	15.85	  1136.26	672514048	      38016.00	河北	         61.81亿	19991014	
600421	仰帆控股	0.00	0.00	7.89	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	7.89	  2184.30	0	      19560.00	湖北	         15.43亿	20040607	
600520	中发科技	1.65	10.02	18.12	1.65	18.12	--  	109984	0.00	          9.73	16.60	18.12	16.18	16.47	--  	192718048	      11304.00	安徽	         20.48亿	20020108	
600566	洪城股份	0.00	0.00	21.69	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	21.69	    33.57	0	      13820.04	湖北	         29.98亿	20010822	
600592	龙溪股份	0.18	1.53	11.97	0.18	11.95	11.96	294881	0.08	          7.98	11.75	12.30	11.07	11.79	    68.80	348081984	      36955.35	福建	         44.24亿	20020805	
600619	海立股份	0.00	0.00	9.24	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	9.24	    68.92	0	      31857.44	上海	         29.44亿	19921116	
600765	中航重机	0.00	0.00	23.43	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	23.43	   115.21	0	      77800.32	贵州	        182.29亿	19961106	
600841	上柴股份	-0.70	-5.73	11.51	-0.70	11.51	11.52	73028	0.26	          1.48	12.26	12.26	11.40	12.21	    61.27	85259864	      49217.48	上海	         56.65亿	19940311	
601002	晋亿实业	-1.21	-6.12	18.56	-1.21	18.56	18.57	683461	-0.10	          9.26	19.51	19.52	18.00	19.77	    82.94	1282850560	      73847.00	浙江	        137.06亿	20070126	
601177	杭齿前进	-0.46	-5.06	8.63	-0.46	8.63	8.64	87375	-0.11	          2.18	9.10	9.13	8.48	9.09	   113.02	76533752	      40006.00	浙江	         34.53亿	20101011	
601218	吉鑫科技	-0.35	-4.48	7.47	-0.35	7.47	7.48	297649	-0.40	          3.00	7.82	7.85	7.43	7.82	    92.08	225578656	      99176.00	江苏	         74.08亿	20110506	
601369	陕鼓动力	-0.23	-2.96	7.55	-0.23	7.54	7.55	346077	-0.13	          2.11	7.77	8.03	7.31	7.78	    31.52	265959952	     163877.02	陕西	        123.73亿	20100428	
数据来源:通达信
