代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600216	浙江医药	-0.36	-3.18	10.95	-0.36	10.95	10.96	404848	0.18	          4.32	11.32	11.37	10.74	11.31	    25.88	446482560	      93610.38	浙江	        102.50亿	19991021	
600267	海正药业	-0.27	-1.57	16.94	-0.27	16.95	16.96	265304	-0.23	          3.16	17.15	17.54	16.60	17.21	    54.03	450312352	      83970.90	浙江	        142.25亿	20000725	
600276	恒瑞医药	-0.33	-0.87	37.46	-0.33	37.40	37.50	235662	0.26	          1.58	37.90	38.03	36.25	37.79	    37.83	879516864	     149624.31	江苏	        560.49亿	20001018	
600297	美罗药业	0.00	0.00	10.31	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	10.31	    99.89	0	      35000.00	辽宁	         36.09亿	20001116	
600380	健康元	-0.46	-5.89	7.35	-0.46	7.35	7.36	352568	-0.67	          2.28	7.81	7.85	7.20	7.81	    28.11	263244448	     154583.59	深圳	        113.62亿	20010608	
600420	现代制药	-0.75	-3.23	22.48	-0.75	22.47	22.49	60161	-0.08	          2.09	23.12	23.16	22.27	23.23	    38.87	136158784	      28773.33	上海	         64.68亿	20040616	
600488	天药股份	-0.18	-2.91	6.00	-0.18	6.00	6.01	419715	-0.16	          4.70	6.18	6.18	5.84	6.18	    73.55	252072848	      89228.49	天津	         53.54亿	20010618	
600513	联环药业	-0.59	-3.48	16.37	-0.59	16.38	16.39	47026	0.00	          3.09	16.89	16.89	16.20	16.96	    56.27	77548360	      15210.00	江苏	         24.90亿	20030319	
600521	华海药业	1.01	6.70	16.08	1.01	16.07	16.08	376977	0.49	          4.83	15.05	16.58	14.95	15.07	    46.81	597838976	      78087.79	浙江	        125.57亿	20030304	
600664	哈药股份	-0.32	-3.73	8.25	-0.32	8.24	8.25	590410	0.00	          5.60	8.56	8.58	8.00	8.57	    36.44	489043104	     105338.95	黑龙江	         86.90亿	19930629	
600666	西南药业	-0.62	-3.97	14.98	-0.62	14.98	14.99	117771	0.33	          4.06	15.68	15.68	14.51	15.60	   117.22	178218528	      29014.63	重庆	         43.46亿	19930712	
600771	广誉远	-0.74	-2.88	24.93	-0.74	24.90	24.93	45774	0.52	          2.41	25.65	25.97	24.74	25.67	  2436.32	115164912	      18976.01	青海	         47.31亿	19961105	
600789	鲁抗医药	-0.45	-4.82	8.89	-0.45	8.89	8.90	396422	-0.22	          6.82	9.35	9.38	8.58	9.34	--  	357208832	      58157.55	山东	         51.70亿	19970226	
600812	华北制药	-0.28	-3.86	6.98	-0.28	6.97	6.98	389831	0.00	          3.79	7.35	7.37	6.83	7.26	   379.28	275038592	     102857.75	河北	         71.79亿	19940114	
600829	三精制药	0.01	0.09	11.44	0.01	11.44	11.45	176741	-0.17	          3.05	11.65	11.75	10.70	11.43	    73.51	199359040	      57988.85	黑龙江	         66.34亿	19940224	
603168	莎普爱思	-4.52	-4.61	93.61	-4.52	93.60	93.79	16199	-0.19	          9.92	97.88	97.89	92.60	98.13	    45.90	153480864	       1633.60	浙江	         15.29亿	20140702	
603456	九洲药业	-1.63	-4.29	36.36	-1.63	36.40	36.45	48814	0.05	          9.39	37.71	37.74	36.18	37.99	    52.82	179559840	       5196.00	浙江	         18.89亿	20141010	
603998	N方盛	6.53	43.97	21.38	6.53	21.38	--  	324	0.00	          0.12	17.82	21.38	17.82	14.85	    27.63	689152	       2726.00	湖南	          5.83亿	20141205	
数据来源:通达信
