代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
300038	梅泰诺	-2.20	-8.81	22.78	-2.20	22.78	22.80	59462	-0.17	          5.50	24.87	24.96	22.51	24.98	    82.20	139784464	      10801.78	北京	         24.61亿	20100108	
300074	华平股份	-0.68	-4.36	14.93	-0.68	14.93	14.94	134141	-0.06	          6.26	15.60	15.60	14.71	15.61	    76.18	202253072	      21427.27	上海	         31.99亿	20100427	
300079	数码视讯	-0.43	-2.95	14.13	-0.43	14.13	14.14	342270	0.07	          5.87	14.58	14.66	13.72	14.56	    43.47	483951232	      58337.73	北京	         82.43亿	20100430	
300081	恒信移动	--  	--  	25.45	--  	--  	--  	0	--  	          0.00	--  	--  	--  	25.45	--  	0	       8467.04	河北	         21.55亿	20100520	
300098	高新兴	-1.35	-4.66	27.59	-1.35	27.57	27.59	37620	-0.18	          3.59	28.94	28.94	27.30	28.94	    75.08	104945032	      10472.58	广东	         28.89亿	20100728	
300101	振芯科技	1.03	4.16	25.80	1.03	25.79	25.80	151502	0.03	          6.95	24.99	26.00	23.50	24.77	   195.40	383139776	      21796.93	四川	         56.24亿	20100806	
300134	大富科技	-1.27	-2.94	41.93	-1.27	41.93	41.94	72874	0.02	          2.07	43.16	43.37	41.41	43.20	    25.05	306696992	      35160.00	深圳	        147.43亿	20101026	
300136	信维通信	0.75	4.02	19.40	0.75	19.39	19.40	102322	0.00	          5.17	18.57	20.20	18.05	18.65	    81.00	195364768	      19778.08	深圳	         38.37亿	20101105	
300167	迪威视讯	-0.57	-4.01	13.64	-0.57	13.64	13.65	47740	0.22	          3.29	14.19	14.19	13.38	14.21	  1592.25	65190640	      14524.30	深圳	         19.81亿	20110125	
300177	中海达	0.31	1.89	16.67	0.31	16.67	16.68	199964	-0.05	          8.49	16.36	16.97	15.40	16.36	    75.94	325994080	      23558.48	广东	         39.27亿	20110215	
300211	亿通科技	-1.35	-5.23	24.45	-1.35	24.33	24.45	19705	0.57	          4.16	25.81	25.84	23.50	25.80	   102.63	48517792	       4739.52	江苏	         11.59亿	20110505	
300213	佳讯飞鸿	0.39	1.27	31.20	0.39	31.20	31.29	49651	-0.35	          4.13	30.66	32.29	29.18	30.81	   117.48	152579824	      12031.41	北京	         37.54亿	20110505	
300250	初灵信息	-4.20	-8.42	45.68	-4.20	45.60	45.68	24200	0.37	          7.64	49.38	49.50	44.89	49.88	   133.96	113479672	       3168.32	浙江	         14.47亿	20110803	
300264	佳创视讯	-0.82	-6.68	11.46	-0.82	11.46	11.47	165736	-0.34	         10.21	12.07	12.25	11.06	12.28	   507.89	190006960	      16240.12	深圳	         18.61亿	20110916	
300270	中威电子	-1.07	-4.61	22.16	-1.07	22.15	22.16	21435	0.18	          3.38	22.82	23.20	21.00	23.23	    86.05	47828496	       6343.12	浙江	         14.06亿	20111012	
300292	吴通通讯	--  	--  	17.07	--  	--  	--  	0	--  	          0.00	--  	--  	--  	17.07	    98.93	0	       6497.70	江苏	         11.09亿	20120229	
300299	富春通信	1.34	9.97	14.78	1.34	14.78	--  	29771	0.00	          4.05	14.78	14.78	14.78	13.44	   154.75	44001200	       7358.18	福建	         10.88亿	20120319	
300310	宜通世纪	-0.83	-4.25	18.72	-0.83	18.68	18.72	34282	0.53	          5.99	19.32	19.32	18.20	19.55	    93.14	63912944	       5720.00	广东	         10.71亿	20120425	
300312	邦讯技术	-1.62	-6.10	24.95	-1.62	24.95	24.96	80284	0.20	         12.56	26.00	26.04	24.23	26.57	   736.21	202448352	       6394.50	北京	         15.95亿	20120508	
300322	硕贝德	-1.82	-6.64	25.60	-1.82	25.60	25.61	54529	-0.03	          5.05	27.00	27.00	24.69	27.42	    98.73	141454144	      10799.00	广东	         27.65亿	20120608	
300353	东土科技	-1.31	-5.86	21.05	-1.31	21.05	21.06	84321	0.19	          9.48	22.80	22.80	20.50	22.36	   446.32	179376880	       8896.30	北京	         18.73亿	20120927	
300397	天和防务	9.23	10.00	101.54	9.23	101.54	--  	78396	0.00	         26.13	93.30	101.54	91.50	92.31	   634.89	775710592	       3000.00	陕西	         30.46亿	20140910	
600076	青鸟华光	-0.53	-6.52	7.60	-0.53	7.61	7.62	183733	0.13	          5.03	8.06	8.13	7.32	8.13	--  	140906432	      36553.60	山东	         27.78亿	19970526	
600105	永鼎股份	0.00	0.00	9.86	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	9.86	    22.23	0	      38095.46	江苏	         37.56亿	19970929	
600130	波导股份	-0.33	-5.73	5.43	-0.33	5.42	5.43	275867	-0.36	          3.59	5.75	5.75	5.39	5.76	    72.27	152644416	      76800.00	浙江	         41.70亿	20000706	
600198	大唐电信	-0.27	-1.57	16.94	-0.27	16.95	16.96	145716	0.29	          3.14	17.00	17.16	16.28	17.21	--  	243509264	      46439.46	北京	         78.67亿	19981021	
600288	大恒科技	0.00	0.00	10.30	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	10.30	   354.43	0	      43680.00	北京	         44.99亿	20001129	
600345	长江通信	-0.36	-1.98	17.81	-0.36	17.79	17.81	49223	0.56	          2.49	18.16	18.16	17.09	18.17	    54.96	86613912	      19800.00	湖北	         35.26亿	20001222	
600485	信威集团	3.71	9.97	40.91	3.71	40.91	40.92	121216	0.04	          8.75	37.40	40.92	37.00	37.20	 29538.27	474589728	      13858.59	北京	         56.70亿	20030807	
600487	亨通光电	0.00	0.00	18.95	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	18.95	    23.59	0	      31062.38	江苏	         58.86亿	20030822	
600498	烽火通信	-0.70	-4.10	16.37	-0.70	16.39	16.40	247452	0.42	          2.56	16.80	17.11	16.01	17.07	    32.54	405979168	      96650.10	湖北	        158.22亿	20010823	
600522	中天科技	0.81	5.00	17.02	0.81	17.02	17.03	652512	-0.05	          9.26	16.25	17.55	16.00	16.21	    22.65	1087631360	      70450.42	江苏	        119.91亿	20021024	
600562	国睿科技	3.84	9.99	42.28	3.84	42.28	--  	154829	0.00	         11.70	39.00	42.28	39.00	38.44	    91.26	649698880	      13229.95	江苏	         55.94亿	20030128	
600608	上海科技	-0.25	-2.70	9.00	-0.25	8.99	9.00	152679	-0.22	          4.80	9.27	9.29	8.40	9.25	--  	135893184	      31837.14	上海	         28.65亿	19920327	
600677	航天通信	1.64	10.03	17.99	1.64	17.99	--  	541944	0.00	         13.60	16.72	17.99	15.98	16.35	--  	931855616	      39837.69	浙江	         71.67亿	19930928	
600680	上海普天	-0.63	-3.59	16.93	-0.63	16.92	16.93	37862	0.00	          1.47	17.58	17.58	16.72	17.56	--  	64530620	      25742.52	上海	         43.58亿	19931018	
600764	中电广通	-0.44	-3.89	10.88	-0.44	10.95	10.97	68911	0.46	          2.09	11.28	11.39	10.64	11.32	   582.60	75471216	      32972.69	北京	         35.87亿	19961104	
600775	南京熊猫	0.45	3.62	12.87	0.45	12.84	12.85	399477	-0.54	          6.31	12.40	13.14	11.98	12.42	    93.92	504582720	      63262.28	江苏	         81.42亿	19961118	
600776	东方通信	-0.46	-4.39	10.03	-0.46	10.02	10.03	260309	-0.19	          2.72	10.49	10.49	9.86	10.49	    96.54	263841584	      95600.00	浙江	         95.89亿	19961126	
600990	四创电子	5.20	10.00	57.21	5.20	57.21	--  	80836	0.00	          5.91	52.40	57.21	51.50	52.01	   210.28	441677184	      13670.20	安徽	         78.21亿	20040510	
数据来源:通达信
